sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
1994-08-31;;;;94,000;92,500;93,000;;38027;3542071;50;
1994-08-30;;;;96,000;93,000;93,000;;12321;1163257;32;
1994-08-29;;;;97,500;96,000;97,000;;22353;2163464;37;
1994-08-26;;;;97,000;95,000;97,000;;19729;1892757;50;
1994-08-25;;;;98,000;95,000;96,000;;20225;1947412;26;
1994-08-24;;;;96,500;94,000;96,500;;11245;1067775;29;
1994-08-23;;;;98,500;95,000;95,000;;35434;3423238;57;
1994-08-22;;;;97,500;95,500;97,500;;410900;39639075;84;
1994-08-19;;;;94,000;88,000;92,000;;153550;13973650;92;
1994-08-18;;;;87,000;85,000;87,000;;24992;2147493;54;
1994-08-17;;;;87,500;85,000;86,500;;20068;1736430;34;
1994-08-16;;;;90,000;86,000;86,000;;34332;2992728;71;
1994-08-15;;;;88,000;87,000;87,000;;8525;745600;12;
1994-08-12;;;;89,000;85,000;88,000;;46253;4047660;83;
1994-08-11;;;;98,000;88,000;90,000;;34172;3159744;70;
1994-08-10;;;;98,000;93,000;96,000;;17965;1724994;31;
1994-08-09;;;;100,000;97,000;97,000;;5869;582148;20;
1994-08-08;;;;102,000;100,000;100,000;;33494;3380000;30;
1994-08-05;;;;103,000;101,000;102,000;;16952;1730164;31;
1994-08-04;;;;106,000;101,000;103,000;;7900;824200;20;
1994-08-03;;;;106,000;105,000;105,000;;16609;1753945;31;
1994-08-02;;;;107,000;104,000;105,000;;76118;8026671;61;
1994-08-01;;;;106,000;102,000;104,000;;12984;1356336;36;
1994-07-29;;;;107,000;105,000;107,000;;18612;1974460;18;
1994-07-28;;;;108,000;105,000;105,000;;67070;7197860;36;
1994-07-27;;;;110,000;109,000;109,000;;17200;1880000;11;
1994-07-26;;;;113,000;110,000;111,000;;48552;5410003;22;
1994-07-25;;;;113,000;112,000;112,000;;24400;2754400;18;
1994-07-22;;;;113,000;110,000;113,000;;90824;10100952;54;
1994-07-21;;;;109,000;107,000;108,000;;18626;2009782;22;
1994-07-20;;;;111,000;106,000;110,000;;14456;1581477;32;
1994-07-19;;;;108,000;106,000;107,000;;6300;675400;9;
1994-07-18;;;;109,000;105,000;108,000;;14332;1538460;10;
1994-07-15;;;;106,000;104,000;105,000;;6850;718150;22;
1994-07-14;;;;105,000;104,000;105,000;;27950;2931700;35;
1994-07-13;;;;108,000;106,000;107,000;;9797;1048679;13;
1994-07-12;;;;106,000;104,000;104,000;;15183;1589832;24;
1994-07-11;;;;105,000;103,000;104,000;;36724;3849009;27;
1994-07-08;;;;103,000;99,000;103,000;;58861;6001589;38;
1994-07-07;;;;98,000;94,000;98,000;;4634;449720;15;
1994-07-06;;;;95,000;94,500;94,500;;44550;4229525;12;
1994-07-05;;;;98,000;94,000;94,500;;11132;1057508;19;
1994-07-04;;;;96,000;94,500;96,000;;38500;3645550;19;
1994-07-01;;;;97,000;95,000;97,000;;16220;1548020;20;
1994-06-30;;;;99,000;97,500;99,000;;31900;3140050;18;
1994-06-29;;;;99,000;97,500;99,000;;82150;8096800;23;
1994-06-28;;;;100,000;98,000;100,000;;11873;1172954;19;
1994-06-27;;;;97,500;95,000;97,500;;5689;550580;22;
1994-06-23;;;;102,000;98,500;100,000;;38628;3869779;36;
1994-06-22;;;;98,000;95,000;97,000;;14598;1393330;34;
1994-06-21;;;;96,000;92,000;94,000;;118038;11086234;42;
1994-06-20;;;;98,000;93,500;93,500;;58111;5501794;43;
1994-06-17;;;;98,500;97,000;98,000;;27233;2664951;38;
1994-06-16;;;;98,500;95,000;95,000;;183110;17666080;37;
1994-06-15;;;;98,500;96,000;97,500;;400007;38549434;41;
1994-06-14;;;;99,000;96,000;97,000;;107509;10501772;52;
1994-06-13;;;;102,000;100,000;100,000;;22500;2271400;14;
1994-06-10;;;;101,000;100,000;100,000;;46592;4688300;42;
1994-06-09;;;;104,000;102,000;103,000;;87100;8968300;42;
1994-06-08;;;;103,000;101,000;103,000;;26313;2704275;42;
1994-06-07;;;;105,000;102,000;102,000;;57584;5956736;39;
1994-06-06;;;;107,000;105,000;105,000;;28519;3017095;30;
1994-06-03;;;;109,000;105,000;106,000;;107691;11427363;39;
1994-06-02;;;;105,000;103,000;104,000;;39714;4121998;37;
1994-06-01;;;;108,000;104,000;105,000;;19589;2055096;38;
1994-05-31;;;;108,000;105,000;105,000;;65931;7029886;42;
1994-05-30;;;;110,000;109,000;109,000;;11116;1220300;24;
1994-05-27;;;;112,000;110,000;110,000;;20001;2204310;21;
1994-05-26;;;;111,000;109,000;110,000;;34850;3829450;38;
1994-05-25;;;;113,000;110,000;110,000;;44248;4926976;37;
1994-05-24;;;;114,000;113,000;114,000;;10595;1200635;20;
1994-05-20;;;;115,000;113,000;114,000;;64322;7340108;39;
1994-05-19;;;;116,000;111,000;116,000;;18125;2086187;35;
1994-05-18;;;;118,000;114,000;115,000;;31184;3609528;40;
1994-05-17;;;;116,000;114,000;114,000;;24045;2746530;37;
1994-05-16;;;;116,000;114,000;115,000;;37878;4359965;43;
1994-05-13;;;;114,000;110,000;114,000;;40435;4551862;20;
1994-05-11;;;;111,000;103,000;111,000;;25370;2765394;27;
1994-05-10;;;;109,000;107,000;107,000;;29088;3130704;30;
1994-05-09;;;;110,000;108,000;108,000;;6343;688064;17;
1994-05-06;;;;113,000;109,000;109,000;;18302;2016591;32;
1994-05-05;;;;115,000;112,000;115,000;;16128;1837265;29;
1994-05-04;;;;116,000;115,000;115,000;;23755;2732225;18;
1994-05-03;;;;117,000;114,000;117,000;;76482;8858190;37;
1994-05-02;;;;116,000;114,000;115,000;;54057;6267528;20;
1994-04-29;;;;115,000;113,000;114,000;;38209;4374917;28;
1994-04-28;;;;118,000;115,000;115,000;;63774;7460384;30;
1994-04-27;;;;117,000;113,000;117,000;;822563;92194069;38;
1994-04-26;;;;116,000;113,000;113,000;;761150;86778650;37;
1994-04-25;;;;114,000;109,000;113,000;;41627;4607269;50;
1994-04-22;;;;110,000;103,000;109,000;;99804;10637692;80;
1994-04-21;;;;105,000;97,500;102,000;;156440;15991810;83;
1994-04-20;;;;103,000;99,000;102,000;;204209;20652510;80;
1994-04-19;;;;105,000;102,000;104,000;;46310;4801090;50;
1994-04-18;;;;108,000;106,000;107,000;;15700;1683200;30;
1994-04-15;;;;111,000;107,000;107,000;;9675;1061250;18;
1994-04-14;;;;113,000;110,000;112,000;;18776;2116733;22;
1994-04-13;;;;114,000;111,000;112,000;;4061;457171;15;
1994-04-12;;;;116,000;113,000;113,000;;10917;1243262;25;
1994-04-11;;;;114,000;111,000;114,000;;8809;997399;22;
1994-04-08;;;;117,000;116,000;116,000;;4827;563758;15;
1994-04-07;;;;119,000;116,000;117,000;;5370;630628;19;
1994-04-06;;;;119,000;114,000;119,000;;16100;1877100;31;
1994-04-05;;;;113,000;107,000;110,000;;41976;4631912;53;
1994-03-31;;;;112,000;110,000;112,000;;14100;1565700;23;
1994-03-30;;;;111,000;107,000;110,000;;22680;2462500;43;
1994-03-29;;;;112,000;109,000;111,000;;29173;3226457;48;
1994-03-28;;;;115,000;112,000;112,000;;17155;1939867;28;
1994-03-25;;;;114,000;112,000;112,000;;9223;1035776;21;
1994-03-24;;;;116,000;113,000;114,000;;12995;1474430;18;
1994-03-23;;;;118,000;115,000;115,000;;16700;1935500;25;
1994-03-22;;;;118,000;116,000;116,000;;45979;5349004;40;
1994-03-21;;;;117,000;115,000;116,000;;13500;1568700;26;
1994-03-18;;;;119,000;118,000;119,000;;4000;473000;14;
1994-03-17;;;;124,000;118,000;120,000;;16695;2035010;36;
1994-03-16;;;;125,000;121,000;123,000;;10600;1301100;20;
1994-03-15;;;;124,000;120,000;124,000;;45491;5592235;52;
1994-03-14;;;;120,000;115,000;120,000;;83028;9697660;23;
1994-03-11;;;;115,000;113,000;113,000;;45224;5155012;28;
1994-03-10;;;;117,000;115,000;116,000;;15800;1833600;15;
1994-03-09;;;;118,000;115,000;115,000;;34213;3988108;34;
1994-03-08;;;;119,000;117,000;118,000;;81286;9644262;49;
1994-03-07;;;;121,000;115,000;120,000;;160201;19014517;73;
1994-03-04;;;;115,000;113,000;113,000;;39802;4553430;46;
1994-03-03;;;;117,000;115,000;115,000;;81343;9433326;73;
1994-03-02;;;;115,000;110,000;113,000;;73790;8306570;87;
1994-03-01;;;;122,000;113,000;118,000;;31780;3789910;54;
1994-02-28;;;;124,000;120,000;122,000;;27350;3328220;41;
1994-02-25;;;;125,000;121,000;123,000;;47610;5883445;59;
1994-02-24;;;;131,000;124,000;124,000;;110171;14238414;62;
1994-02-23;;;;133,000;130,000;131,000;;24369;3200320;41;
1994-02-22;;;;135,000;128,000;128,000;;30120;3958000;44;
1994-02-21;;;;138,000;132,000;132,000;;34481;4630542;42;
1994-02-18;;;;139,000;135,000;136,000;;28990;3973750;52;
1994-02-17;;;;140,000;133,000;140,000;;50312;6878396;86;
1994-02-16;;;;134,000;130,000;133,000;;29138;3869744;45;
1994-02-15;;;;130,000;127,000;130,000;;15586;2009661;32;
1994-02-14;;;;129,000;124,000;125,000;;7201;904325;21;
1994-02-11;;;;126,000;122,000;123,000;;45957;5687811;63;
1994-02-10;;;;133,000;126,000;126,000;;18940;2402370;38;
1994-02-09;;;;132,000;129,000;130,000;;26609;3462261;37;
1994-02-08;;;;137,000;132,000;132,000;;11680;1573786;46;
1994-02-07;;;;134,000;130,000;134,000;;34470;4527500;68;
1994-02-04;;;;139,000;135,000;136,000;;38803;5327020;53;
1994-02-03;;;;143,000;140,000;140,000;;24573;3484690;55;
1994-02-02;;;;143,000;140,000;143,000;;13752;1959290;46;
1994-02-01;;;;144,000;142,000;142,000;;46659;6641208;63;
1994-01-31;;;;144,000;141,000;142,000;;59050;8363062;75;
1994-01-28;;;;141,000;138,000;141,000;;65784;9186527;79;
1994-01-27;;;;138,000;133,000;138,000;;22561;3064218;47;
1994-01-26;;;;134,000;129,000;134,000;;40279;5281589;67;
1994-01-25;;;;134,000;130,000;131,000;;109018;14419264;57;
1994-01-24;;;;133,000;129,000;133,000;;69880;9156960;39;
1994-01-21;;;;132,000;128,000;131,000;;59240;7676000;74;
1994-01-20;;;;133,000;129,000;132,000;;303966;39697430;87;
1994-01-19;;;;132,000;126,000;132,000;;307624;39860260;118;
1994-01-18;;;;127,000;124,000;127,000;;244899;30799270;113;
1994-01-17;;;;126,000;122,000;125,000;;172290;21368050;80;
1994-01-14;;;;122,000;120,000;121,000;;136224;16552862;64;
1994-01-13;;;;124,000;120,000;121,000;;49046;6028760;59;
1994-01-12;;;;126,000;123,000;126,000;;65003;8069734;73;
1994-01-11;;;;125,000;121,000;122,000;;58055;7187215;54;
1994-01-10;;;;125,000;115,000;123,000;;83989;10120062;100;
1994-01-07;;;;113,000;110,000;113,000;;81070;9041870;82;
1994-01-05;;;;110,000;109,000;110,000;;42633;4666507;34;
1994-01-04;;;;112,000;108,000;108,000;;28526;3146648;50;
1994-01-03;;;;107,000;102,000;107,000;;9998;1055950;47;
1993-12-30;;;;110,000;108,000;110,000;;15295;1672205;32;
1993-12-29;;;;109,000;106,000;109,000;;37973;4058384;39;
1993-12-28;;;;107,000;105,000;106,000;;6301;668407;12;
1993-12-27;;;;108,000;107,000;107,000;;5929;636303;16;
1993-12-23;;;;107,000;105,000;106,000;;31035;3284110;20;
1993-12-22;;;;106,000;102,000;104,000;;52641;5485025;40;
1993-12-21;;;;110,000;106,000;106,000;;40800;4384600;28;
1993-12-20;;;;107,000;106,000;106,000;;18075;1929600;25;
1993-12-17;;;;107,000;106,000;106,000;;4220;450320;14;
1993-12-16;;;;109,000;106,000;107,000;;18100;1941300;21;
1993-12-15;;;;109,000;106,000;106,000;;16646;1795368;24;
1993-12-14;;;;109,000;106,000;106,000;;11900;1288800;20;
1993-12-13;;;;110,000;107,000;107,000;;10463;1131105;39;
1993-12-10;;;;106,000;104,000;104,000;;2500;264600;13;
1993-12-09;;;;105,000;104,000;105,000;;9100;955100;15;
1993-12-08;;;;107,000;105,000;106,000;;5803;614468;18;
1993-12-07;;;;105,000;101,000;105,000;;8708;897508;23;
1993-12-06;;;;102,000;102,000;102,000;;1428;145656;10;
1993-12-03;;;;104,000;102,000;103,000;;4021;413163;25;
1993-12-02;;;;108,000;104,000;104,000;;10398;1100988;16;
1993-12-01;;;;107,000;103,000;106,000;;10072;1065961;36;
1993-11-30;;;;101,000;99,000;101,000;;8700;873100;20;
1993-11-29;;;;100,000;99,000;100,000;;6390;634400;15;
1993-11-26;;;;103,000;102,000;103,000;;6120;626640;13;
1993-11-25;;;;103,000;101,000;103,000;;5590;567380;20;
1993-11-24;;;;102,000;99,000;100,000;;15411;1551960;23;
1993-11-23;;;;99,500;96,000;99,500;;42982;4206232;43;
1993-11-22;;;;104,000;99,000;100,000;;34338;3437868;45;
1993-11-19;;;;106,000;102,000;104,000;;45100;4722200;43;
1993-11-18;;;;108,000;106,000;108,000;;27307;2948746;27;
1993-11-17;;;;110,000;108,000;109,000;;35549;3892341;46;
1993-11-16;;;;109,000;105,000;107,000;;15209;1633172;27;
1993-11-15;;;;110,000;108,000;108,000;;66433;7222985;68;
1993-11-12;;;;109,000;107,000;109,000;;31470;3419490;17;
1993-11-11;;;;109,000;103,000;109,000;;23325;2488618;27;
1993-11-10;;;;110,000;106,000;106,000;;47342;5153940;35;
1993-11-09;;;;111,000;106,000;111,000;;26838;2882992;45;
1993-11-08;;;;110,000;107,000;109,000;;74807;8162041;42;
1993-11-05;;;;113,000;108,000;109,000;;8010;893900;16;
1993-11-04;;;;115,000;111,000;111,000;;19600;2224400;27;
1993-11-03;;;;115,000;112,000;115,000;;25890;2912770;50;
1993-11-02;;;;112,000;108,000;110,000;;18909;2084081;35;
1993-11-01;;;;113,000;109,000;112,000;;20358;2252254;32;
1993-10-29;;;;110,000;105,000;110,000;;39811;4340635;48;
1993-10-28;;;;105,000;101,000;103,000;;13600;1401900;35;
1993-10-27;;;;107,000;102,000;102,000;;27400;2859300;26;
1993-10-26;;;;110,000;107,000;107,000;;13487;1466559;33;
1993-10-25;;;;110,000;107,000;108,000;;29000;3140000;25;
1993-10-22;;;;115,000;110,000;110,000;;23400;2624000;36;
1993-10-21;;;;113,000;108,000;113,000;;14554;1619162;33;
1993-10-20;;;;108,000;102,000;108,000;;34875;3679705;46;
1993-10-19;;;;106,000;103,000;104,000;;29183;3035726;49;
1993-10-18;;;;104,000;100,000;102,000;;19605;2007902;37;
1993-10-15;;;;101,000;98,000;101,000;;10338;1025040;26;
1993-10-14;;;;102,000;97,000;98,000;;12876;1278798;32;
1993-10-13;;;;105,000;103,000;104,000;;17410;1809750;32;
1993-10-12;;;;103,000;100,000;103,000;;30586;3093103;42;
1993-10-11;;;;103,000;99,000;102,000;;31108;3122300;35;
1993-10-08;;;;103,000;98,000;102,000;;77853;7880709;73;
1993-10-07;;;;99,000;95,000;99,000;;56200;5462000;44;
1993-10-06;;;;98,000;95,000;97,000;;33445;3235732;39;
1993-10-05;;;;96,000;93,000;95,000;;21329;2021320;35;
1993-10-04;;;;92,000;89,000;91,000;;8336;754926;36;
1993-10-01;;;;90,500;87,500;90,000;;21145;1880737;34;
1993-09-30;;;;86,000;82,000;86,000;;36441;3057626;36;
1993-09-29;;;;84,000;80,000;81,000;;28032;2293966;55;
1993-09-28;;;;90,000;84,000;85,000;;7595;661595;42;
1993-09-27;;;;91,000;86,000;87,000;;32838;2901471;36;
1993-09-24;;;;97,000;91,000;92,500;;33090;3168178;47;
1993-09-23;;;;96,000;95,000;95,000;;72553;6900735;26;
1993-09-22;;;;95,000;86,000;95,000;;25131;2240921;40;
1993-09-21;;;;91,000;88,000;91,000;;30550;2733300;34;
1993-09-20;;;;97,000;95,000;95,000;;5205;500485;18;
1993-09-17;;;;99,000;98,000;98,000;;14017;1381066;30;
1993-09-16;;;;102,000;96,000;97,000;;16300;1594100;15;
1993-09-15;;;;137,000;130,000;132,000;;22986;3083048;39;
1993-09-14;;;;140,000;135,000;137,000;;49069;6764590;73;
1993-09-13;;;;135,000;130,000;134,000;;16831;2217828;53;
1993-09-10;;;;133,000;128,000;130,000;;8400;1098000;33;
1993-09-09;;;;132,000;128,000;130,000;;80709;10418412;74;
1993-09-08;;;;130,000;126,000;129,000;;46203;5940184;40;
1993-09-07;;;;133,000;130,000;130,000;;13200;1718600;24;
1993-09-06;;;;132,000;130,000;131,000;;6145;803600;17;
1993-09-03;;;;132,000;126,000;129,000;;30889;4033926;43;
1993-09-02;;;;126,000;120,000;125,000;;16701;2029320;48;
1993-09-01;;;;130,000;125,000;125,000;;15497;1964245;40;
1993-08-31;;;;140,000;132,000;135,000;;22086;3014107;61;
1993-08-30;;;;135,000;130,000;133,000;;52120;6971340;47;
1993-08-27;;;;128,000;121,000;127,000;;36700;4539900;59;
1993-08-26;;;;131,000;120,000;120,000;;52590;6705250;71;
1993-08-25;;;;132,000;127,000;130,000;;110683;14341096;98;
1993-08-24;;;;150,000;124,000;127,000;;133899;18387018;107;
1993-08-23;;;;147,000;141,000;144,000;;47963;6913103;83;
1993-08-20;;;;149,000;144,000;149,000;;54332;8005918;52;
1993-08-19;;;;160,000;150,000;150,000;;60395;9495310;90;
1993-08-18;;;;160,000;147,000;158,000;;105085;16398385;79;
1993-08-17;;;;152,000;135,000;148,000;;66265;9735913;88;
1993-08-16;;;;144,000;137,000;138,000;;19794;2767243;56;
1993-08-13;;;;139,000;132,000;139,000;;68932;9178512;89;
1993-08-12;;;;131,000;128,000;131,000;;45611;5950808;45;
1993-08-11;;;;129,000;126,000;127,000;;36650;4683500;36;
1993-08-10;;;;133,000;130,000;131,000;;49574;6506571;64;
1993-08-09;;;;135,000;130,000;130,000;;68405;8951530;62;
1993-08-06;;;;131,000;123,000;130,000;;94310;12186690;61;
1993-08-05;;;;121,000;118,000;121,000;;61600;7416300;35;
1993-08-04;;;;120,000;116,000;116,000;;50897;6067937;35;
1993-08-03;;;;118,000;112,000;118,000;;6999;808652;37;
1993-08-02;;;;119,000;117,000;118,000;;3650;431050;16;
1993-07-30;;;;123,000;120,000;120,000;;24533;2968500;38;
1993-07-29;;;;122,000;120,000;121,000;;33980;4106330;40;
1993-07-28;;;;123,000;120,000;121,000;;51879;6298056;51;
1993-07-27;;;;121,000;116,000;120,000;;42009;4943262;45;
1993-07-26;;;;118,000;112,000;117,000;;16462;1900542;34;
1993-07-23;;;;112,000;107,000;112,000;;11494;1259558;22;
1993-07-22;;;;109,000;107,000;109,000;;39499;4248392;24;
1993-07-21;;;;110,000;107,000;108,000;;60906;6593342;39;
1993-07-20;;;;109,000;106,000;109,000;;19100;2048900;22;
1993-07-19;;;;106,000;104,000;106,000;;5346;563884;18;
1993-07-16;;;;105,000;104,000;104,000;;4120;432000;14;
1993-07-15;;;;106,000;104,000;105,000;;5359;563695;29;
1993-07-14;;;;106,000;104,000;106,000;;55215;5801372;39;
1993-07-13;;;;105,000;103,000;105,000;;14740;1538420;22;
1993-07-12;;;;106,000;104,000;104,000;;20460;2142540;33;
1993-07-09;;;;107,000;104,000;106,000;;59971;6347868;57;
1993-07-08;;;;106,000;105,000;105,000;;41108;4322340;27;
1993-07-07;;;;105,000;102,000;105,000;;49020;5101612;46;
1993-07-06;;;;103,000;100,000;103,000;;32352;3281704;48;
1993-07-05;;;;100,000;98,000;98,000;;30890;3086800;40;
1993-07-02;;;;101,000;95,000;98,000;;149887;14871000;92;
1993-07-01;;;;97,000;93,000;97,000;;88350;8507100;46;
1993-06-30;;;;94,000;91,000;94,000;;27837;2573426;26;
1993-06-29;;;;93,000;90,000;91,500;;90933;8328170;60;
1993-06-28;;;;95,000;92,000;93,000;;29200;2729500;32;
1993-06-24;;;;95,000;92,000;95,000;;20500;1914500;10;
1993-06-23;;;;95,000;92,000;92,000;;12608;1184436;27;
1993-06-22;;;;97,500;97,000;97,000;;12000;1166000;8;
1993-06-21;;;;98,000;91,000;96,500;;7552;728932;20;
1993-06-18;;;;98,000;96,000;98,000;;13614;1319558;13;
1993-06-17;;;;100,000;99,000;99,000;;11038;1098262;11;
1993-06-16;;;;100,000;97,500;100,000;;68503;6779992;38;
1993-06-15;;;;100,000;92,500;100,000;;33638;3205474;46;
1993-06-14;;;;93,000;92,500;92,500;;70000;6502250;31;
1993-06-11;;;;93,000;92,000;92,000;;10592;975995;18;
1993-06-10;;;;93,000;93,000;93,000;;18534;1723662;8;
1993-06-09;;;;94,500;92,000;92,000;;12400;1155300;21;
1993-06-08;;;;95,000;93,500;94,500;;55592;5237498;40;
1993-06-07;;;;94,000;92,000;94,000;;85721;8033053;40;
1993-06-04;;;;93,000;89,000;93,000;;55777;5073618;53;
1993-06-03;;;;89,000;87,000;89,000;;12699;1121011;17;
1993-06-02;;;;87,000;86,000;87,000;;18000;1555750;17;
1993-06-01;;;;86,000;86,000;86,000;;971;83506;10;
1993-05-28;;;;89,000;87,000;89,000;;5650;496700;15;
1993-05-27;;;;90,000;87,000;89,000;;18100;1613500;19;
1993-05-26;;;;89,500;84,000;89,500;;70274;6112812;67;
1993-05-25;;;;84,000;83,000;84,000;;14000;1163500;21;
1993-05-24;;;;86,500;85,000;85,000;;8500;726400;12;
1993-05-21;;;;87,500;87,000;87,500;;9173;798801;12;
1993-05-19;;;;86,500;85,000;86,500;;2000;171500;3;
1993-05-18;;;;87,500;85,500;86,000;;19000;1651750;19;
1993-05-17;;;;88,000;87,000;87,000;;9934;865608;17;
1993-05-14;;;;88,500;87,000;87,000;;48900;4291600;41;
1993-05-13;;;;89,500;87,000;87,500;;21170;1865610;27;
1993-05-12;;;;89,500;87,000;88,500;;18450;1634300;23;
1993-05-11;;;;88,000;86,000;87,000;;14248;1240724;20;
1993-05-10;;;;90,000;87,500;88,000;;21700;1908050;13;
1993-05-07;;;;90,000;88,000;90,000;;38205;3413946;29;
1993-05-06;;;;88,000;86,500;88,000;;20664;1807701;32;
1993-05-05;;;;87,500;84,000;86,500;;56000;4812500;49;
1993-05-04;;;;86,500;84,000;84,000;;59150;5065800;23;
1993-05-03;;;;88,000;86,500;87,500;;109600;9581600;37;
1993-04-30;;;;90,000;88,000;88,000;;16500;1465000;17;
1993-04-29;;;;91,000;87,500;87,500;;43970;3916370;43;
1993-04-28;;;;89,000;82,000;87,500;;82893;7032855;59;
1993-04-27;;;;82,000;80,500;81,500;;26664;2170356;27;
1993-04-26;;;;83,000;81,000;81,500;;33975;2783277;29;
1993-04-23;;;;82,000;81,000;82,000;;44700;3652900;34;
1993-04-22;;;;81,500;77,500;81,500;;100627;7966250;60;
1993-04-21;;;;78,000;76,000;78,000;;41924;3243523;30;
1993-04-20;;;;79,000;77,500;77,500;;43300;3389700;39;
1993-04-19;;;;76,500;74,000;76,000;;25150;1901950;28;
1993-04-16;;;;73,500;73,000;73,500;;41721;3058983;29;
1993-04-15;;;;74,500;71,500;74,500;;94928;6914533;50;
1993-04-14;;;;73,000;69,000;71,000;;31368;2211276;46;
1993-04-13;;;;70,000;69,000;70,000;;40849;2831081;49;
1993-04-08;;;;69,000;68,500;68,500;;16900;1158250;14;
1993-04-07;;;;70,000;69,000;69,000;;30500;2105500;10;
1993-04-06;;;;70,000;68,000;69,000;;15000;1041100;21;
1993-04-05;;;;72,000;70,500;70,500;;2485;176267;9;
1993-04-02;;;;72,500;71,000;72,000;;8220;590140;19;
1993-04-01;;;;73,000;70,000;71,000;;23750;1696475;16;
1993-03-31;;;;72,000;70,000;72,000;;33841;2409961;29;
1993-03-30;;;;74,000;70,000;70,000;;32075;2266500;30;
1993-03-29;;;;77,000;74,000;74,000;;22230;1670250;31;
1993-03-26;;;;76,000;74,000;74,500;;31956;2420565;20;
1993-03-25;;;;75,000;72,500;74,000;;74586;5508744;40;
1993-03-24;;;;76,000;73,000;73,000;;34197;2537211;33;
1993-03-23;;;;76,000;71,500;75,000;;42492;3130166;35;
1993-03-22;;;;73,000;70,000;71,000;;56965;4072347;56;
1993-03-19;;;;70,500;68,000;70,500;;53407;3711083;39;
1993-03-18;;;;68,000;67,500;68,000;;23400;1590200;18;
1993-03-17;;;;70,000;67,500;69,000;;42755;2945921;33;
1993-03-16;;;;68,000;65,500;68,000;;39186;2617796;36;
1993-03-15;;;;67,000;65,000;65,500;;37808;2486872;48;
1993-03-12;;;;70,000;67,500;67,500;;9501;657210;23;
1993-03-11;;;;69,000;67,000;68,500;;32200;2193150;29;
1993-03-10;;;;70,000;68,000;69,000;;46644;3218692;45;
1993-03-09;;;;72,000;69,000;69,500;;51499;3617180;60;
1993-03-08;;;;72,000;67,000;71,000;;64224;4466744;47;
1993-03-05;;;;68,000;65,000;66,000;;25629;1701235;37;
1993-03-04;;;;67,000;65,000;65,000;;26200;1711200;16;
1993-03-03;;;;70,000;66,000;67,000;;68257;4548649;41;
1993-03-02;;;;71,000;68,000;68,500;;24654;1711799;28;
1993-03-01;;;;72,000;68,000;72,000;;112645;7968520;57;
1993-02-26;;;;69,000;62,500;69,000;;254493;16514484;121;
1993-02-25;;;;66,000;60,000;63,500;;400133;25718390;90;
1993-02-24;;;;57,500;45,000;57,500;;208196;10973137;109;
1993-02-23;;;;48,500;41,000;45,500;;230817;10542299;84;
1993-02-22;;;;51,000;48,000;48,000;;45140;2232300;50;
1993-02-19;;;;50,000;47,000;50,000;;92768;4488096;43;
1993-02-18;;;;51,000;48,500;49,000;;45610;2254040;50;
1993-02-17;;;;53,000;52,000;52,500;;24650;1299325;23;
1993-02-16;;;;54,000;52,000;53,000;;33930;1792410;32;
1993-02-15;;;;51,500;50,500;50,500;;15610;796110;21;
1993-02-12;;;;52,000;50,000;51,000;;74600;3811700;39;
1993-02-11;;;;52,500;51,000;52,000;;22200;1157900;16;
1993-02-10;;;;53,000;50,000;52,500;;105813;5487084;25;
1993-02-09;;;;53,000;51,000;51,000;;61281;3198060;35;
1993-02-08;;;;52,000;50,000;52,000;;117850;6051100;40;
1993-02-05;;;;49,500;48,000;49,000;;53883;2633800;41;
1993-02-04;;;;49,000;45,500;49,000;;56697;2659163;40;
1993-02-03;;;;47,000;45,000;45,500;;94930;4328510;35;
1993-02-02;;;;49,000;47,500;48,000;;262563;12762890;64;
1993-02-01;;;;48,500;47,500;48,500;;91100;4353000;50;
1993-01-29;;;;46,500;44,500;46,500;;143998;6616847;49;
1993-01-28;;;;47,000;44,000;44,000;;21950;1004750;21;
1993-01-27;;;;48,000;46,000;47,000;;106726;5005072;44;
1993-01-26;;;;49,500;45,000;47,000;;247900;11896050;78;
1993-01-25;;;;44,500;42,000;44,500;;104692;4506606;56;
1993-01-22;;;;44,500;42,000;44,000;;156814;6791538;57;
1993-01-21;;;;42,500;38,000;41,500;;273867;10951680;81;
1993-01-20;;;;40,000;38,000;39,000;;71905;2789347;36;
1993-01-19;;;;43,000;40,500;40,500;;48936;2051816;44;
1993-01-18;;;;43,000;36,500;42,500;;120366;4857378;53;
1993-01-15;;;;35,500;34,000;35,500;;37775;1323050;25;
1993-01-14;;;;34,500;34,000;34,500;;29900;1023350;24;
1993-01-13;;;;34,000;33,000;33,000;;24500;817000;22;
1993-01-12;;;;35,000;34,000;34,000;;49300;1678500;12;
1993-01-11;;;;35,500;34,000;35,000;;29411;1007233;20;
1993-01-08;;;;35,500;33,000;35,000;;49964;1705078;36;
1993-01-07;;;;35,500;33,000;35,500;;18075;604175;13;
1993-01-05;;;;33,500;31,500;32,500;;17204;562084;18;
1993-01-04;;;;33,000;32,500;32,500;;19598;642034;16;
1992-12-30;;;;32,000;31,000;32,000;;76070;2431440;29;
1992-12-29;;;;32,000;31,000;31,500;;40014;1250541;17;
1992-12-28;;;;32,000;31,000;31,000;;15500;490550;22;
1992-12-23;;;;32,500;31,000;31,000;;73841;2363612;33;
1992-12-22;;;;34,000;32,000;32,500;;302919;10011762;49;
