sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2006-09-07;23,700;23,800;0;23,800;23,400;23,700;23,599;161842222;3820804468,5;4504;
2006-09-06;24,000;24,100;0;24,500;23,900;24,000;24,114;100370901;2420433369,49;3944;
2006-09-05;24,200;24,300;0;24,800;24,100;24,300;24,409;128792265;3144199187,86;4570;
2006-09-04;24,400;24,500;0;24,500;24,100;24,400;24,358;85445518;2079360387,37;3268;
2006-09-01;24,000;24,100;0;24,300;23,600;24,000;24,048;206064299;4954318910,15;5368;
2006-08-31;24,000;24,100;0;24,500;23,900;24,100;24,257;120647451;2926517234,03;4930;
2006-08-30;24,200;24,300;0;24,400;23,700;24,300;24,130;236195076;5696735590,36;7011;
2006-08-29;23,500;23,600;0;23,800;23,300;23,500;23,591;109884670;2597517532,03;4401;
2006-08-28;23,300;23,400;0;23,500;22,900;23,300;23,201;45513418;1055953224,96;2926;
2006-08-25;23,100;23,200;0;23,400;23,000;23,100;23,224;106019342;2463974102,33;3754;
2006-08-24;22,900;23,000;0;23,400;22,400;22,900;22,934;258732168;5930859111,89;6368;
2006-08-23;22,700;22,800;0;23,200;22,700;22,700;22,886;121099894;2772913175,04;3363;
2006-08-22;23,100;23,200;0;23,300;22,800;23,200;23,057;89479544;2063506124,43;3539;
2006-08-21;22,900;23,000;0;23,300;22,900;22,900;23,074;117596915;2717041440,75;3396;
2006-08-18;23,300;23,400;0;23,500;23,200;23,300;23,352;80233953;1873565766,79;3411;
2006-08-17;23,500;23,600;0;23,600;23,000;23,500;23,367;159940053;3737056731,84;6114;
2006-08-16;22,900;23,000;0;23,100;22,600;23,000;22,846;167503178;3826325361,36;5660;
2006-08-15;22,500;22,600;0;22,600;21,500;22,600;22,238;157045696;3487195005,98;6249;
2006-08-14;21,700;21,800;0;21,800;21,200;21,700;21,461;102634841;2201557694,49;3218;
2006-08-11;21,200;21,300;0;21,700;21,100;21,300;21,274;102252294;2175290620,4;3936;
2006-08-10;21,200;21,300;0;21,500;20,900;21,300;21,175;161340776;3417261792,56;6256;
2006-08-09;21,600;21,700;0;21,900;21,400;21,700;21,691;119263018;2586561829,09;3731;
2006-08-08;21,600;21,700;0;22,000;21,500;21,600;21,695;66505146;1443670060,81;3081;
2006-08-07;21,700;21,800;0;21,900;21,600;21,800;21,749;50523881;1098876934,46;3545;
2006-08-04;22,100;22,200;0;22,500;21,900;22,100;22,221;111905482;2487321497,18;3659;
2006-08-03;22,300;22,400;0;22,700;22,100;22,400;22,307;95791891;2137524426,93;3781;
2006-08-02;22,600;22,700;0;22,700;22,300;22,700;22,509;51334503;1155627490,49;2651;
2006-08-01;22,200;22,300;0;22,800;22,200;22,200;22,561;62723717;1415371015,38;3509;
2006-07-31;22,700;22,800;0;23,500;22,700;22,700;23,129;72310660;1672262238,5;3317;
2006-07-28;23,100;23,200;0;23,200;22,700;23,200;22,979;44258086;1016857775,39;2651;
2006-07-27;23,000;23,100;0;23,100;22,700;23,000;22,973;77856363;1787384453,91;3360;
2006-07-26;22,800;22,900;0;22,900;22,500;22,900;22,701;85663565;1944249028,24;2983;
2006-07-25;22,400;22,500;0;23,000;22,300;22,400;22,657;159276849;3722601413,34;3921;
2006-07-24;22,900;23,000;0;23,000;22,500;23,000;22,829;95998546;2203959658,78;3300;
2006-07-21;22,800;22,900;0;23,000;22,100;22,800;22,627;305334873;6909632851,8;6629;
2006-07-20;22,900;23,000;0;23,600;22,600;23,000;23,068;189305685;4366453051,75;5282;
2006-07-19;23,100;23,200;0;23,200;22,000;23,200;22,626;212458288;4805741081,44;5529;
2006-07-18;21,700;21,800;0;22,100;21,500;21,700;21,793;118321346;2578346007,08;3322;
2006-07-17;21,500;21,600;0;21,900;21,300;21,600;21,601;120887057;2611069973,77;3897;
2006-07-14;21,300;21,400;0;22,000;21,200;21,300;21,689;84085634;1824589003,25;4581;
2006-07-13;21,900;22,000;0;22,200;21,600;22,000;21,962;96624046;2122532005,39;4792;
2006-07-12;22,300;22,400;;22,900;22,100;22,300;22,443;86259679;1936281757,85;3692;
2006-07-11;22,600;22,700;0;23,100;22,200;22,600;22,645;191590102;4339432855,54;6090;
2006-07-10;23,300;23,400;0;23,500;23,100;23,400;23,307;46468990;1084383604,07;2409;
2006-07-07;23,300;23,400;0;23,800;23,300;23,300;23,515;69672593;1638651562,9;2824;
2006-07-06;23,800;23,900;0;23,900;23,300;23,900;23,562;74867950;1764020611,37;3043;
2006-07-05;23,400;23,500;0;23,900;23,300;23,500;23,580;48051690;1133082960,66;2680;
2006-07-04;23,800;23,900;0;24,000;23,600;23,900;23,834;43075807;1026608569,75;2112;
2006-07-03;23,700;23,800;0;24,000;23,500;23,700;23,715;69423748;1647344060,58;3142;
2006-06-30;23,700;23,800;0;23,800;23,400;23,800;23,629;120024459;2834152078,58;4337;
2006-06-29;23,000;23,100;0;23,200;22,800;23,100;23,002;71246154;1638649909,95;2870;
2006-06-28;22,700;22,800;0;23,200;22,300;22,800;22,788;91020626;2074750078,17;3992;
2006-06-27;22,700;22,800;0;23,600;22,700;22,700;23,168;85696754;1985563483,01;3813;
2006-06-26;23,100;23,200;0;23,400;23,100;23,100;23,217;73660138;1710535449,42;3028;
2006-06-22;23,400;23,500;0;24,000;23,200;23,500;23,671;83760617;1982354537,47;4015;
2006-06-21;23,500;23,600;0;23,700;23,000;23,600;23,360;144239994;3376405099,92;4307;
2006-06-20;23,300;23,400;0;23,400;22,400;23,300;22,885;129348890;2988497738,76;4268;
2006-06-19;22,800;22,900;0;23,000;22,300;22,900;22,756;132890079;3081386711,49;3684;
2006-06-16;22,500;22,600;0;23,600;22,500;22,500;23,004;129255496;2972410750,52;5031;
2006-06-15;23,000;23,100;0;23,100;22,600;23,100;22,864;141887234;3242740674,43;5213;
2006-06-14;22,200;22,300;0;22,300;21,500;22,300;21,959;204945508;4497073974,8;6489;
2006-06-13;21,300;21,400;0;21,700;20,900;21,400;21,303;173015201;3688976057,81;6947;
2006-06-12;21,800;21,900;0;22,100;21,600;21,800;21,869;96594415;2112577868,38;4097;
2006-06-09;21,900;22,000;0;22,200;21,800;22,000;22,008;170486505;3752785142,84;5485;
2006-06-08;21,500;21,600;0;22,500;21,500;21,500;21,936;232248884;5100410595,21;8291;
2006-06-07;22,800;22,900;;23,000;22,500;22,800;22,719;173775027;3950022420,95;4807;
2006-06-05;22,800;22,900;0;23,100;22,700;22,800;22,891;66740330;1527986816,32;3285;
2006-06-02;23,100;23,200;0;23,900;23,200;23,200;23,510;131330864;3084754086,92;5094;
2006-06-01;23,100;23,200;0;23,400;22,800;23,200;23,007;120401716;2770772380;4354;
2006-05-31;23,100;23,200;0;23,400;22,500;23,100;22,992;200847656;4618776476,01;6489;
2006-05-30;23,100;23,200;0;24,200;23,100;23,100;23,613;161058760;3822882097,88;6217;
2006-05-29;24,000;24,100;0;24,100;23,500;24,100;23,861;63293015;1509931287,1;4376;
2006-05-26;23,600;23,700;0;23,900;23,300;23,700;23,553;181593022;4276619225,61;7037;
2006-05-24;22,700;22,800;0;23,500;22,800;22,800;23,123;160634177;3714686475,24;5437;
2006-05-23;23,200;23,300;0;23,400;22,400;23,300;22,862;262259294;6021240129,95;11386;
2006-05-22;22,300;22,400;0;22,800;21,600;22,400;22,407;381663959;8621297182,52;13237;
2006-05-19;22,700;22,800;0;23,400;22,600;22,800;23,079;214238649;4945205703,31;8566;
2006-05-18;23,100;23,200;0;23,700;23,000;23,200;23,404;276008623;6461966470,5;11470;
2006-05-17;23,400;23,500;0;24,900;23,400;23,400;24,014;227532837;5471441284,22;8535;
2006-05-16;24,600;24,700;0;24,800;23,900;24,700;24,408;231956931;5652207057,26;8113;
2006-05-15;24,100;24,200;0;24,600;24,100;24,100;24,321;210135706;5112106456,39;8205;
2006-05-12;24,500;24,600;0;25,300;24,500;24,500;24,916;221998454;5537847630,75;7809;
2006-05-11;25,300;25,400;0;25,500;24,600;25,400;25,208;251706769;6345691688,03;9655;
2006-05-10;24,800;24,900;0;26,300;24,700;24,800;25,505;178502948;4556184349,55;7450;
2006-05-09;26,000;26,100;0;26,300;25,800;26,100;26,062;107949620;2814398804,07;4829;
2006-05-08;26,200;26,300;0;26,800;26,200;26,200;26,450;90695165;2398811061,57;4878;
2006-05-05;26,300;26,400;0;26,500;26,000;26,400;26,347;142147483;3751677930,78;4722;
2006-05-04;25,900;26,000;0;26,100;25,700;25,900;25,930;109958505;2851062577,25;4382;
2006-05-03;25,900;26,000;0;26,300;25,800;25,900;26,039;128986817;3359589760,06;4638;
2006-05-02;26,000;26,100;0;26,400;25,900;26,100;26,122;136259229;3559663007,3;4887;
2006-04-28;26,100;26,200;0;26,500;26,100;26,200;26,240;118072739;3098765020,06;5842;
2006-04-27;26,300;26,400;0;26,900;26,300;26,400;26,526;207487332;5503304681,67;6087;
2006-04-26;26,900;27,000;0;27,000;26,700;26,900;26,825;170397855;4556613242,54;4633;
2006-04-25;26,600;26,700;0;26,800;26,300;26,700;26,588;238384738;6401107097,02;6046;
2006-04-24;26,300;26,400;0;26,700;26,100;26,300;26,361;314959042;8375246594,69;10491;
2006-04-21;26,600;26,700;0;28,000;26,600;26,600;27,416;823531230;22625606744,54;18083;
2006-04-20;28,700;28,800;0;29,100;28,500;28,700;28,792;311086072;8956902013,21;7476;
2006-04-19;28,800;28,900;0;29,600;28,600;28,800;28,995;349959852;10120775723,68;7684;
2006-04-18;29,300;29,400;0;29,500;29,200;29,300;29,316;127097783;3726692517,35;4307;
2006-04-13;29,500;29,600;0;29,800;29,400;29,500;29,608;177230445;5036220659,8;2763;
2006-04-12;29,200;29,300;0;29,400;28,200;29,300;28,896;194027926;5560275467,74;5453;
2006-04-11;28,500;28,600;0;29,100;28,500;28,500;28,796;176125089;5071875430,14;6050;
2006-04-10;29,200;29,300;0;29,400;29,100;29,300;29,191;121350481;3535215981,85;3240;
2006-04-07;29,000;29,100;0;29,400;28,900;29,100;29,193;147818748;4311155183,49;4312;
2006-04-06;29,100;29,200;0;29,500;29,100;29,100;29,247;99193922;2901170572,5;4408;
2006-04-05;29,200;29,300;0;29,400;29,200;29,300;29,309;100948395;2958731599,68;4039;
2006-04-04;29,200;29,300;0;29,600;29,200;29,200;29,405;106986697;3145779560,36;5219;
2006-04-03;29,700;29,800;0;30,000;29,400;29,800;29,662;161589667;4793135071,41;5791;
2006-03-31;29,500;29,600;0;30,200;29,600;29,600;29,836;158344568;4726250632,37;6986;
2006-03-30;30,500;30,600;0;30,500;29,800;30,500;30,116;198009319;5956630273,47;5939;
2006-03-29;29,800;29,900;0;30,000;29,100;29,800;29,533;179997515;5301174650,75;6237;
2006-03-28;29,600;29,700;0;29,900;29,600;29,700;29,739;96385278;2866557914,24;4273;
2006-03-27;29,800;29,900;0;30,400;29,800;29,800;30,137;145510197;4389451573,95;6316;
2006-03-24;30,500;30,600;0;31,000;30,400;30,500;30,652;153694361;4711052548,71;6634;
2006-03-23;30,400;30,500;0;30,600;30,200;30,400;30,411;198985132;6050437025,04;6359;
2006-03-22;30,300;30,400;0;30,600;29,600;30,300;30,057;263101914;7904420905,85;8635;
2006-03-21;29,800;29,900;0;30,000;29,400;29,900;29,709;180484906;5313591094,34;6603;
2006-03-20;29,500;29,600;0;29,900;28,700;29,600;29,469;430935258;12610758307,55;12393;
2006-03-17;28,400;28,500;0;28,500;28,200;28,500;28,383;145397320;4126304668,6;5733;
2006-03-16;28,200;28,300;0;28,400;27,600;28,200;28,110;319894561;8983169813,42;10683;
2006-03-15;27,600;27,700;0;27,700;27,300;27,600;27,496;117560855;3231565328,16;5191;
2006-03-14;27,100;27,200;0;27,300;26,900;27,200;27,124;117377018;3183749624,02;3897;
2006-03-13;27,000;27,100;0;27,300;26,900;27,000;27,065;182383593;4936166660,94;5389;
2006-03-10;26,800;26,900;0;27,300;26,700;26,900;26,917;149577253;4027195043,03;5454;
2006-03-09;27,300;27,400;0;27,500;27,000;27,300;27,272;110710007;3019450455,27;3902;
2006-03-08;27,200;27,300;0;27,500;27,200;27,200;27,317;102004452;2786618367,24;3960;
2006-03-07;27,400;27,500;0;27,500;27,200;27,500;27,339;116355370;3184229480,73;3675;
2006-03-06;27,400;27,500;0;27,700;27,300;27,500;27,490;96046246;2639800799,01;4217;
2006-03-03;27,300;27,400;0;27,500;27,100;27,400;27,317;77860246;2126739381,09;3264;
2006-03-02;27,300;27,400;0;27,600;27,200;27,300;27,438;97823351;2683867404,1;4069;
2006-03-01;27,300;27,400;0;27,300;27,000;27,300;27,167;71694303;1947672284,32;3582;
2006-02-28;27,000;27,100;0;27,600;27,000;27,000;27,255;118091723;3219015201,97;4233;
2006-02-27;27,500;27,600;0;27,600;27,300;27,600;27,464;64672546;1732770574,4;3057;
2006-02-24;27,300;27,400;0;27,500;27,200;27,400;27,345;66877917;1828731062,1;3051;
2006-02-23;27,300;27,400;0;27,800;27,300;27,300;27,528;96750363;2660438714,65;3506;
2006-02-22;27,400;27,500;0;27,500;27,000;27,500;27,276;103411804;2821025447,18;3679;
2006-02-21;27,400;27,500;0;27,600;27,300;27,400;27,466;129996773;3490817214,87;2920;
2006-02-20;27,300;27,400;0;27,500;27,200;27,300;27,334;63400429;1709044267,63;2292;
2006-02-17;27,300;27,400;0;28,000;27,300;27,300;27,623;111994922;3094163568,64;3544;
2006-02-16;27,700;27,800;0;27,900;27,600;27,800;27,760;123012536;3414306132,68;4874;
2006-02-15;27,400;27,500;0;27,500;27,100;27,400;27,336;162105035;4430301973,75;3964;
2006-02-14;27,000;27,100;0;27,100;26,900;27,100;26,990;100455145;2711340826,48;3336;
2006-02-13;26,700;26,800;0;26,900;26,500;26,800;26,741;117941199;3172978186,04;2978;
2006-02-10;26,500;26,600;0;26,900;26,300;26,500;26,609;115607094;3076533557,32;4125;
2006-02-09;26,600;26,700;0;26,800;26,600;26,700;26,709;77264190;2063793247,55;3382;
2006-02-08;26,500;26,600;0;26,900;26,500;26,600;26,615;149135001;3969665399;5452;
2006-02-07;26,900;27,000;0;27,500;26,900;26,900;27,111;76934904;2085806356,3;4270;
2006-02-06;27,300;27,400;0;27,500;27,300;27,400;27,398;60514367;1658086632,84;3451;
2006-02-03;27,400;27,500;0;27,700;27,300;27,400;27,495;88970514;2446349818,98;3758;
2006-02-02;27,500;27,600;0;28,000;27,500;27,600;27,676;165402655;4577783831,59;5277;
2006-02-01;27,700;27,800;0;27,900;27,400;27,700;27,664;167901576;4644013777,3;6783;
2006-01-31;27,300;27,400;0;27,800;26,800;27,400;27,280;547635960;14937317002,16;11154;
2006-01-30;27,100;27,200;0;27,500;26,800;27,200;27,202;184283576;5011254801,05;6661;
2006-01-27;26,900;27,000;0;27,200;26,800;26,900;26,968;171851953;4634337527,75;4945;
2006-01-26;26,600;26,700;0;27,000;26,100;26,600;26,572;210647431;5596190034,91;6223;
2006-01-25;26,100;26,200;0;26,400;25,900;26,100;26,080;136627969;3564006712,25;5013;
2006-01-24;25,700;25,800;0;26,600;25,700;25,800;26,150;180221743;4715889007,05;5910;
2006-01-23;26,100;26,200;0;26,200;25,600;26,200;25,850;162928358;4243681185,6;6755;
2006-01-20;26,100;26,200;0;26,900;26,100;26,100;26,506;173305385;4594872247,42;5250;
2006-01-19;26,600;26,700;0;26,900;26,600;26,600;26,721;118241620;3160023925,5;4106;
2006-01-18;26,400;26,500;0;26,700;26,300;26,400;26,434;190217263;5029497505,08;7187;
2006-01-17;26,900;27,000;0;27,300;26,800;26,900;26,955;190600927;5137125597,88;5338;
2006-01-16;27,300;27,400;0;27,400;26,800;27,300;27,061;150027488;4059820870,5;5250;
2006-01-13;27,100;27,200;0;27,500;26,800;27,200;27,130;245568947;6662589623,85;9574;
2006-01-12;27,500;27,600;0;28,200;27,500;27,600;27,797;237475274;6601589494,11;9124;
2006-01-11;28,400;28,500;;28,600;28,300;28,400;28,421;100121242;2845532186,42;4212;
2006-01-10;28,300;28,400;0;28,800;28,300;28,400;28,501;154617298;4403188516,43;5642;
2006-01-09;28,400;28,500;0;28,500;27,900;28,500;28,217;218898688;6176100138,43;8177;
2006-01-05;27,600;27,700;0;27,800;27,600;27,600;27,693;58181504;1611268701,62;2066;
2006-01-04;27,700;27,800;0;27,900;27,700;27,800;27,775;105653105;2934432392,59;3965;
2006-01-03;27,600;27,700;0;27,900;27,500;27,700;27,686;137975842;3820060077,66;5250;
2006-01-02;27,400;27,500;0;27,500;27,300;27,500;27,410;20054023;549658274,9;1981;
2005-12-30;27,200;27,300;0;27,400;27,100;27,300;27,248;48674414;1326287410,4;4280;
2005-12-29;27,300;27,400;0;27,500;27,300;27,400;27,384;33369003;913784779,93;2956;
2005-12-28;27,300;27,400;0;27,500;27,300;27,300;27,379;40167472;1099803893,11;3262;
2005-12-27;27,500;27,600;0;27,600;27,400;27,500;27,509;59425447;1634506787,07;4117;
2005-12-23;27,300;27,400;0;27,500;27,300;27,400;27,390;47166196;1291758182,56;3031;
2005-12-22;27,300;27,400;0;27,500;27,200;27,300;27,353;55620695;1521668877,34;3036;
2005-12-21;27,300;27,400;0;27,500;27,200;27,400;27,388;91327084;2500250790,1;4399;
2005-12-20;27,000;27,100;0;27,200;26,800;27,100;27,043;133163592;3603844516,51;4698;
2005-12-19;27,300;27,400;0;27,500;27,300;27,300;27,378;70676231;1922077924,18;3068;
2005-12-16;27,400;27,500;0;27,500;27,000;27,500;27,223;118042423;3212938170,22;4113;
2005-12-15;27,000;27,100;0;27,300;26,900;27,000;27,091;153541735;4160915923,92;4667;
2005-12-14;27,100;27,200;0;27,300;27,000;27,100;27,173;115502172;3139198231,14;3780;
2005-12-13;27,200;27,300;0;27,400;27,100;27,300;27,246;132986738;3623632456,5;4937;
2005-12-12;27,300;27,400;0;27,800;27,300;27,400;27,549;122603602;3378021073,74;4924;
2005-12-09;27,600;27,700;0;27,900;27,500;27,700;27,719;147984349;4102279960,06;4210;
2005-12-08;27,800;27,900;0;28,000;27,700;27,800;27,854;134728413;3752845818,16;4613;
2005-12-07;27,900;28,000;0;28,100;27,700;27,900;27,969;171008621;4782255335,5;6704;
2005-12-06;27,800;27,900;0;28,100;26,800;27,800;27,781;257012978;7137262121,86;9805;
2005-12-05;26,800;26,900;0;27,300;26,800;26,800;27,098;117802322;3191925615,24;4136;
2005-12-02;27,200;27,300;0;27,500;26,900;27,200;27,216;177214407;4809681347,31;5472;
2005-12-01;26,900;27,000;0;27,000;26,400;27,000;26,712;171947855;4592379522,08;3707;
2005-11-30;26,400;26,500;0;26,600;26,300;26,400;26,476;123102457;3259246665,26;3807;
2005-11-29;26,500;26,600;0;26,800;26,600;26,600;26,681;96653213;2578839622,36;3434;
2005-11-28;26,700;26,800;0;27,100;26,700;26,800;26,916;112676338;3032490793,32;3630;
2005-11-25;26,600;26,700;0;26,900;26,600;26,700;26,783;72509157;1941774769,3;3059;
2005-11-24;26,600;26,700;0;26,900;26,500;26,700;26,664;51214759;1360698507,9;2171;
2005-11-23;26,800;26,900;0;27,000;26,500;26,800;26,722;174384753;4661353069,56;4541;
2005-11-22;26,700;26,800;0;27,500;26,700;26,800;27,094;166623319;4484211435,58;4503;
2005-11-21;27,300;27,400;0;27,500;27,100;27,300;27,358;115414053;3125545145,25;3391;
2005-11-18;27,200;27,300;0;27,200;26,900;27,200;27,105;132463670;3590027651,47;3731;
2005-11-17;26,800;26,900;0;27,100;26,700;26,800;26,873;141596741;3805292125,37;3525;
2005-11-16;26,800;26,900;0;27,000;26,600;26,900;26,822;127028607;3406643700,02;3251;
2005-11-15;26,700;26,800;0;26,900;26,600;26,700;26,722;82465455;2203648991,65;2623;
2005-11-14;26,700;26,800;0;27,000;26,600;26,800;26,816;91803069;2461886038,9;3548;
2005-11-11;26,600;26,700;0;27,000;26,700;26,700;26,866;71277163;1914771569,1;3231;
2005-11-10;26,500;26,600;0;27,000;26,500;26,600;26,752;122297936;3271250050,81;3727;
2005-11-09;26,400;26,500;0;26,600;26,200;26,500;26,391;66414005;1753027352,63;3490;
2005-11-08;26,400;26,500;0;26,900;26,400;26,500;26,626;131405517;3499952698,99;4250;
2005-11-07;26,700;26,800;0;27,200;26,600;26,700;26,896;81217614;2184810001,16;3526;
2005-11-04;26,900;27,000;0;27,100;26,800;27,000;26,932;31994545;861043538,81;1868;
2005-11-03;26,800;26,900;0;27,000;26,100;26,800;26,648;160016699;4263381149,31;5142;
2005-11-02;25,900;26,000;0;26,100;25,600;26,000;25,872;92695445;2398220439,24;3466;
2005-11-01;25,800;25,900;0;26,100;25,800;25,900;25,982;118414430;3076600307,29;3754;
2005-10-31;26,000;26,100;0;26,100;25,700;26,000;25,942;133383428;3459540941,42;4565;
2005-10-28;25,400;25,500;0;25,700;25,200;25,500;25,403;133258903;3388018573,41;4166;
2005-10-27;25,400;25,500;0;25,900;25,200;25,500;25,539;231894757;5922664700,62;7181;
2005-10-26;26,000;26,100;0;26,500;25,900;26,000;26,160;180883555;4735285864,19;4864;
2005-10-25;26,200;26,300;0;26,700;26,200;26,300;26,513;147518189;3916107671,46;4609;
2005-10-24;26,100;26,200;0;26,300;25,900;26,100;26,145;132985495;3479470245,34;3606;
2005-10-21;26,100;26,200;0;26,300;25,700;26,100;26,029;363267135;9447647571,66;7716;
2005-10-20;26,200;26,300;0;26,900;26,000;26,200;26,474;286750892;7591248186,31;7166;
2005-10-19;26,500;26,600;0;26,700;26,300;26,500;26,520;184024959;4884162235,02;5780;
2005-10-18;27,000;27,100;0;27,400;26,800;27,000;27,050;138745187;3753401247,34;4860;
2005-10-17;27,300;27,400;0;27,800;27,300;27,300;27,500;94029177;2585721975,3;3130;
2005-10-14;27,400;27,500;0;27,600;27,100;27,500;27,357;138485589;3788155061,08;4364;
2005-10-13;27,100;27,200;0;27,400;27,100;27,100;27,239;177847554;4844838717,44;4490;
2005-10-12;27,300;27,400;0;27,800;27,300;27,400;27,547;162035845;4464278650,16;5087;
2005-10-11;27,800;27,900;0;28,100;27,800;27,900;27,956;119696154;3346197014,11;3386;
2005-10-10;27,900;28,000;0;28,400;27,900;28,000;28,145;176767422;4722979368,8;3761;
2005-10-07;27,900;28,000;0;28,100;27,800;28,000;27,968;119753520;3349209139,7;3260;
2005-10-06;28,000;28,100;0;28,100;27,800;28,000;27,924;142831103;3988754357,1;4665;
2005-10-05;28,300;28,400;0;28,600;28,300;28,400;28,409;141178103;4010918128,76;4172;
2005-10-04;28,800;28,900;0;29,000;28,600;28,800;28,708;152808374;4386709768,81;4408;
2005-10-03;28,700;28,800;0;28,800;28,300;28,800;28,593;130381571;3724204815,7;4585;
2005-09-30;28,300;28,400;0;28,500;28,200;28,300;28,371;137875013;3911385732,74;3871;
2005-09-29;28,200;28,300;0;28,500;28,200;28,300;28,321;119117611;3372508173,8;3185;
2005-09-28;28,200;28,300;0;28,400;27,800;28,300;28,226;206290662;5822398021,25;5373;
2005-09-27;27,700;27,800;0;27,900;27,600;27,800;27,746;112028512;3108228862,18;3879;
2005-09-26;27,700;27,800;0;27,700;27,400;27,700;27,598;120112403;3313948701,66;4243;
2005-09-23;27,100;27,200;0;27,300;27,000;27,200;27,144;61608478;1672335737,65;2303;
2005-09-22;27,100;27,200;0;27,200;26,900;27,200;27,032;84866837;2294492706,37;3649;
2005-09-21;27,100;27,200;0;27,500;27,100;27,200;27,267;147615680;4010834663,91;3938;
2005-09-20;27,500;27,600;0;27,700;27,300;27,500;27,538;95767478;2629275810,07;3433;
2005-09-19;27,300;27,400;0;27,600;27,200;27,300;27,448;86102468;2345563317;3452;
2005-09-16;27,200;27,300;0;27,400;27,100;27,200;27,261;80303556;2189100244,98;2555;
2005-09-15;27,100;27,200;0;27,300;27,000;27,200;27,175;76196605;2070610333,18;2468;
2005-09-14;27,300;27,400;0;27,500;27,000;27,300;27,301;90318678;2465686833,61;2730;
2005-09-13;27,200;27,300;0;27,500;27,000;27,300;27,270;143085940;3902099115,41;4170;
2005-09-12;27,400;27,500;0;27,600;27,200;27,400;27,404;118290465;3241603780,4;4824;
2005-09-09;27,200;27,300;0;27,300;26,600;27,300;26,989;181234281;4888407641,26;6347;
2005-09-08;26,500;26,600;0;26,600;26,400;26,500;26,506;74605238;1977270455,87;3391;
2005-09-07;26,200;26,300;0;26,400;26,000;26,300;26,192;79915896;2093138418,17;2801;
2005-09-06;26,100;26,200;0;26,400;26,000;26,100;26,225;86132514;2258897622;2809;
2005-09-05;26,000;26,100;0;26,200;25,700;26,000;25,994;27338411;710457631,15;1879;
2005-09-02;25,800;25,900;0;26,100;25,700;25,900;25,873;48627287;1258303686,89;2777;
2005-09-01;26,100;26,200;0;26,500;26,000;26,200;26,248;55869614;1465759924,58;2756;
2005-08-31;26,100;26,200;0;26,200;25,600;26,200;25,922;96303893;2496841025,75;3559;
2005-08-30;25,600;25,700;0;26,300;25,600;25,700;26,003;76433524;1987526173,68;3180;
2005-08-29;25,900;26,000;0;26,000;25,300;26,000;25,690;56679386;1456085943,64;2806;
2005-08-26;25,700;25,800;0;26,000;25,500;25,700;25,771;89766953;2313360419,51;4448;
2005-08-25;25,600;25,700;0;26,100;25,500;25,600;25,705;130026847;3342626059,36;6102;
2005-08-24;26,200;26,300;0;26,700;26,000;26,200;26,286;91267068;2371799112,16;4001;
2005-08-23;26,500;26,600;0;26,600;26,300;26,500;26,464;72235240;1901538101,33;3437;
2005-08-22;26,600;26,700;0;27,000;26,500;26,700;26,768;73375372;1883869121,88;2860;
2005-08-19;26,800;26,900;0;26,900;26,600;26,800;26,775;43807906;1173120105,9;1867;
2005-08-18;26,600;26,700;0;27,000;26,600;26,700;26,720;65162361;1741306274,24;2810;
2005-08-17;26,800;26,900;0;27,300;26,700;26,800;26,904;111038261;2988216897,31;5159;
2005-08-16;27,300;27,400;0;27,800;27,400;27,400;27,630;51788491;1430930736;3083;
2005-08-15;27,500;27,600;0;27,600;27,300;27,500;27,429;44717490;1226555345,55;2743;
2005-08-12;27,200;27,300;0;27,500;27,200;27,300;27,305;43888794;1198351991,2;2633;
2005-08-11;27,200;27,300;0;27,400;27,000;27,300;27,204;87645601;2381631058,9;4079;
2005-08-10;27,300;27,400;0;27,500;26,500;27,400;26,940;117539702;3165848103,08;5942;
2005-08-09;26,400;26,500;0;26,500;26,000;26,500;26,204;53959160;1413917855,78;2954;
2005-08-08;26,100;26,200;0;26,300;26,100;26,200;26,202;48454771;1270042892,16;2336;
2005-08-05;26,200;26,300;0;26,400;26,100;26,300;26,247;49299777;1293974834,89;2621;
2005-08-04;26,300;26,400;0;26,700;26,100;26,300;26,367;68410946;1804373869,83;3169;
2005-08-03;26,600;26,700;0;26,800;26,500;26,700;26,602;36323434;966260320,31;2109;
2005-08-02;26,600;26,700;0;26,700;26,400;26,700;26,561;27050622;718459104,46;2016;
2005-08-01;26,400;26,500;0;26,700;26,300;26,500;26,493;58275290;1544450969,7;3478;
2005-07-29;26,600;26,700;0;27,100;26,600;26,600;26,819;42830057;1148982698,97;2630;
2005-07-28;26,800;26,900;0;27,000;26,900;26,900;26,964;46442465;1251985620,47;2556;
2005-07-27;26,700;26,800;0;26,900;26,500;26,800;26,692;50091789;1336991875,77;2431;
2005-07-26;26,500;26,600;0;26,800;26,500;26,500;26,656;37081832;988471089;2227;
2005-07-25;26,700;26,800;0;26,900;26,600;26,700;26,764;65856446;1762534718,2;3175;
2005-07-22;26,600;26,700;0;26,900;26,500;26,600;26,696;72173705;1927492909,78;3745;
2005-07-21;26,900;27,000;0;27,100;26,400;27,000;26,792;419212147;11231576102,71;11477;
2005-07-20;26,200;26,300;0;26,500;25,900;26,300;26,156;117252313;3065914008,59;6243;
2005-07-19;26,600;26,700;0;26,700;26,400;26,700;26,558;102042318;2664590256,59;3797;
2005-07-18;26,600;26,700;0;26,900;26,500;26,700;26,682;94552529;2422898111,37;3356;
